id,genres,tag
8667.0,Romance,glbt-Colin Farrell-polyamory-polyamory-polyamory-gay-colin farrell-dallas roberts-robin wright penn-sissy spacek
8679.0,War,forgettable-BD+AC0-R-National Film Registry
8680.0,Horror,Spanish-01/10-04/09
8681.0,War,Holy Grail-Arthurian legend
8686.0,War,less than 300 ratings-Bernhard Wicki
8692.0,War,reviewed-John Farrow
8693.0,War,James Cagney-less than 300 ratings
8696.0,Romance,nudity (topless)-Clint Eastwood
8697.0,Thriller,NO+AF8-FA+AF8-GANES
8703.0,Horror,To See
8710.0,Romance,atmospheric-bittersweet-bleak-dreamlike-elegiac-INTERRACIAL/CROSS+AC0-CULTURAL ROMANCE-lavish-LOVERS REUNITED-lyrical-meditative-sweeping-wintry-bittersweet-might like-elegiac-lavish-lyrical-wintry-Vincent Ward-bleak
8724.0,War,Bibliothek-Golden Palm-elegiac-lavish-melancholy-poignant-reflective-sweeping-long-19th century-royalty-long-long-reflective-BD+AC0-R-DVD+AC0-R-Technirama-Best of Rotten Tomatoes: All Time-Criterion-Golden Palm-Luchino Visconti
8735.0,Crime,DVD+AC0-RAM
8745.0,Romance,Richard Quine
8751.0,Crime,atmospheric-disturbing-gritty-tense-visceral-BFI classic-related:Bonnie and Clyde-remade-road movie-BD+AC0-R-tcm-Sven's to see list-National Film Registry-To See-classic-crime-film noir-gritty-loneliness-suspense-violent-visceral-weak middle-Joseph H. Lewis
8753.0,Documentary,politics-less than 300 ratings-Bush bashing-corruption-election-Florida-politics-US President-netflix-own-politics-Joan Sekler-Richard Ray Perez
8755.0,Documentary,influences-martin scorsese-less than 300 ratings-Italian-influences-movielens top pick-Martin Scorsese
8768.0,Crime,adapted from:book-animal:dog-Bechdel Test:Fail-cons and scams-heist-murder-setting:LA-easily confused with other movie(s) (title)-might like-Robert Siodmak
8772.0,Thriller,erlend's DVDs-John le Carre-John le Carre-Oskar Werner-Richard Burton-spies-adapted from:book-author:John le Carre-espionage-BD+AC0-R-John le Carre-espionage-John le Carre-Edgar Award (Best Motion Picture)-Criterion-Martin Ritt-spies
8789.0,War,based on a book-70mm-Sydney Pollack
8793.0,Crime,torture
8797.0,Documentary,Criterion-BD+AC0-R-VHS-National Film Registry-Albert Maysles-Charlotte Zwerin-Criterion-David Maysles
8828.0,Thriller,BD+AC0-R-netflix
8833.0,Romance,chick flick-based on a book-adapted from:book-author:Thackeray-writer:Julian Fellowes-19th century-Reese Witherspoon-19th century-remake-SOCIAL CLIMBING-upper class-Reese Witherspoon-19th century-aristocracy-Bollywood influence-bourgeois-disappointing-high society-husband+AC0-wife relationship-marriage-remake-SOCIAL CLIMBING-Society-upper class-dull-DIVX
8835.0,Thriller,Gfei own it-Patrick Stewart-thrilling-Eric's Dvds
8838.0,Romance,need to own-Ellen Burstyn-erlend's DVDs-Harvey Keitel-Martin Scorsese-In Netflix queue-BD+AC0-R-Martin Scorsese-Oscar (Best Actress)-Bechdel Test:Pass-feminism-Seen 2008-Oscar (Best Actress)-Martin Scorsese
8839.0,Horror,horror-stephen king-based on a book-Stephen King-horror-horror-horror-CLV
8854.0,Horror,nudity (topless)-possession-demons-Halloween-mortuary-possession-seance-so bad its good-teens-zombies
8890.0,Horror,BD+AC0-R-DVD+AC0-RAM
8904.0,Horror,Halloween
8906.0,Horror,disturbing-gruesome-harsh-lurid-menacing-tense-visceral-Tumey's DVDs-cannibals-gruesome-Ruggero Deodato-rape-weird.-cannibals-cult+AC0-classic-social commentary-banned movie-cannibalism-controversial-found footage-cannibals-Do People Really Have 2 Pay 10 Bucks To See How Cruel We Are To Each Other? Try Getting Married+ACE--amazon-cannibalism-cult classic-cult+AC0-classic-cannibalism-grindhouse-controversial-controversial-cannibals-banned movie-cannibalism-cannibals-controversial-cult classic-cult+AC0-classic-gruesome-Do People Really Have 2 Pay 10 Bucks To See How Cruel We Are To Each Other? Try Getting Married+ACE--cannibals-filmclub-italian horror-ruggero deodato-animal cruelty-hyper+AC0-realism-italian-pointless shock-sadistic director-shock-sociopaths
8911.0,Romance,Dana Davis-David Keith-Hilary Duff-Jason Ritter-John Corbett-Lauren C. Mayhew-Oliver James-Rebecca De Mornay-Rita Wilson-To See with Rachel
8921.0,Romance,less than 300 ratings-based on a play-Tennessee Williams-BD+AC0-R-VistaVision-Oscar (Best Actress)-Oscar (Best Cinematography)-Daniel Mann
8923.0,Romance,based on a book-Nastassia Kinski-Roman Polanski-Thomas Hardy-Roman Polanski-erlend's DVDs-Roman Polanski-Nastassia Kinski-Roman Polanski-based on a book-Thomas Hardy-adapted from:book-author:Thomas Hardy-70mm-BD+AC0-R-Betamax-CLV-Oscar (Best Cinematography)-Criterion-Roman Polanski
8930.0,Documentary,+ACI-det bedste ved filmen er ikke de sm+//0Aw//9AKU- film han laver-movie business-meta-Von Trier-NR-DVD+AC0-Video-dogma 95-existentialism-J+//0Aw//9ALg-rgen Leth-Lars von Trier
8931.0,Documentary,less than 300 ratings-money-royalty
8932.0,Horror,BD+AC0-R
8938.0,Documentary,insanity-mental illness-cross dressing men-gay kiss-Gay Lead Character-gay relationship-gay romance-homosexuality-insanity-Male Full Frontal Nudity-male gaze-male nudity-Nudity (Full +AC0- Male)-psychology-parenthood-psychology-homosexuality-cross dressing-cross dressing men-documentary-drugs-gay kiss-gay relationship-homosexulity-insanity-mental illness-psychology-true story-mental illness-psychology-homosexuality-insanity-mental illness-psychology-cross dressing-cross dressing men-drugs-gay kiss-Gay Lead Character-gay relationship-gay romance-homosexuality-insanity-Male Full Frontal Nudity-male gaze-male nudity-mental illness-Nudity (Full +AC0- Male)-psychology-self promotion
8954.0,Documentary,blues-Blues-01/10-01/11-01/12-02/10-02/11-03/10-03/11-04/11-05/10-05/11-06/10-06/11-07/10-08/10-09/10-10/09-10/10-11/09-11/10-11/11-12/09-12/10-12/11-Antoine Fuqua
8960.0,Documentary,politics
8962.0,Documentary,less than 300 ratings-hip hop-vocalists-Eric's Dvds-11/10
8973.0,Thriller,Christianity-school-sexual abuse-Catholic school-child abuse-cross+AC0-dressing men-enigmatic-glbt-meta-mistaken identity-Pedro Almodovar-queer-reflective-revenge-sexuality-stylized-Catholicism-child abuse-Christianity-enigmatic-Gay sex-revenge-cathartic-DANGEROUS ATTRACTION-enigmatic-FILMMAKING-FIRST LOVE-GENDER+AC0-BENDING-HAUNTED BY THE PAST-irreverent-MEMBERS OF THE CLERGY-reflective-sexy-stylized-Almodovar-gay-homage to Hitchcock-boring-Catholicism-child abuse-drugs-enigmatic-Gay sex-mistaken identity-queer-soccer-spanish-Tumey's DVDs-Catholicism-child abuse-choir-drag queens-foreign language-Gael Garc+//0Aw//9AIP//QDC//0Ag//9AMP//QCC//0Awv/9AK0-a Bernal-Gael Garcia Bernal-gay-irreverent-love-male nudity-Pedro Almodovar-queer-religion-sexuality-spanish-stylized-drama-Gael Garcia Bernal-gay-see this-need to own-Pedro Almodovar-Catholicism-Christianity-gay-queer-religion-child abuse-gay-sexuality-sexual abuse-Almodovar-Almod+//0Aw//9AIP//QDG//0Akv/9AMP//QCC//0Awv/9ALM-var-Gael Garcia Bernal-Pedro Almodovar-child abuse-Christianity-HAUNTED BY THE PAST-love-movie business-Pedro Almodovar-religion-revenge-school-sexual abuse-Almod+//0Aw//9AIP//QDC//0Asw-var-Catholicism-gay-child abuse-choir-Christianity-drugs-enigmatic-irreverent-love-mistaken identity-movie business-Pedro Almodovar-queer-reflective-religion-revenge-school-sexual abuse-sexuality-soccer-spanish-stylized-NC+AC0-17-perrot library-NO+AF8-FA+AF8-GANES-actors-blackmail-Catholicism-choir-drags-drugs-glbt-male nudity-movie business-movie theatre-movies about movies-Netflix Finland-priest-religion-renunciation-revenge-school-sex reassignment surgery-sex scenes-sexual abuse-sexuality-singing-soccer-teacher-unbelief-boring-Catholicism-seen more than once-Pedro Almod+//0Aw//9ALM-var-spanish-love
8979.0,Documentary,3.5-biographical view-Hearst
8981.0,Romance,characters-good acting-love-based on a play-characters-disturbing-Jude Law-Natalie Portman-play adaptation-Natalie Portman-disturbing-Jude Law-characters-chat rooms-Clive Owen-dialogue-romance-Julia Roberts-Natalie Portman-romance-Natalie Portman-Clive Owen-divorce-Jude Law-Julia Roberts-Natalie Portman-Nudity (Rear)-relationships-relationships-characters-dialogue-unrealistic-movie to see-drama-infidelity-romance-sex-deception-relationships-divorce-play adaptation-disturbing-based on a play-relationships-Nudity (Rear)-Dark-relationships-based on a play-Clive Owen-Dark-Jude Law-Julia Roberts-Natalie Portman-unrealistic-London-photography-relationships-Clive Owen-Jude Law-Natalie Portman-disturbing-disturbing-Clive Owen-Jude Law-Julia Roberts-London-Natalie Portman-Nudity (Rear)-relationships-Clive Owen-Jude Law-Julia Roberts-London-Natalie Portman-seen more than once-Clive Owen-Jude Law-relationships-want to own-bleak-Dark-dialogue-disturbing-good acting-Jude Law-Julia Roberts-Natalie Portman-photography-based on a play-dialogue-divorce-emotional-good acting-infidelity-Jude Law-julie roberts-London-Natalie Portman-seen more than once-disturbing-divorce-Nudity (Rear)-sex-DVD+AC0-Video-relationships-chat rooms-Clive Owen-divorce-Jude Law-Julia Roberts-Natalie Portman-Clive Owen-Jude Law-Julia Roberts-Natalie Portman-relationships-relationships-relationships-relationships-relationships-Nudity (Rear)-Natalie Portman-psychology-relationships-Clive Owen-Julia Roberts-movie to see-Natalie Portman-dialogue-good acting-relationships-Clive Owen-good acting-Jude Law-Natalie Portman-romance-relationships-clive owen-desire-dialogue-natalie portman-seen 2010-relationships-relationships-based on a play-Jude Law-Julia Roberts-Natalie Portman-stupid-unrealistic-bad adaptation-based on a play-bleak-dark-good acting-overdramatic-unlikable characters-unrealistic dialogue-Natalie Portman-Julia Roberts-Natalie Portman-disturbing-Julia Roberts-Natalie Portman-Nudity (Rear)-relationships-disturbing-bleak-chat rooms-relationships-relationships-relationships-disturbing-Jude Law-Natalie Portman-relationships-relationships-relationships-bleak-complex-divorce-infidelity-dialogue-Natalie Portman-Mike Nichols-relationships-relationships-bleak-Dark-deception-disturbing-Julia Roberts-London-Natalie Portman-Nudity (Rear)-love
8987.0,Documentary,Karl Rove-politics-Republicans-Bush bashing-politics-Republicans-Republicans-Bush bashing-politics-Joseph Mealey-Michael Shoob
8998.0,Documentary,In Netflix queue-70mm-BD+AC0-R-Blow+AC0-Up-reviewed-Jack Haley Jr.
8999.0,Documentary,70mm-BD+AC0-R-Blow+AC0-Up-Gene Kelly
9000.0,Documentary,BD+AC0-R-netflix-Cyd Charisse-Gene Kelly-movie business-musical-Bud Friedgen-Michael J. Sheridan
9010.0,Romance,Bibliothek-France-friendship-escapist ending-fantastical imagery-Marion Cotillard-beautiful color-excellent cinematography-fantastical imagery-Nudity (Topless +AC0- Notable)-sad ending-beautiful color-escapist ending-excellent cinematography-fantastical imagery-Guillaume Canet-Marion Cotillard-Tumey's DVDs-comraderie-dare-France-friendship-merry+AC0-go+AC0-round-romance-Marion Cotillard-fantastical imagery-French-Marion Cotillard-sad ending-beautiful color-excellent cinematography-fantastical imagery-French-Guillaume Canet-Marion Cotillard-Marion Cotillard-Guillaume Canet-Marion Cotillard-beautiful color-cruel characters-fantastical imagery-romance-sad ending-Jeux d'enfants-beautiful color-excellent cinematography-French-Marion Cotillard-Nudity (Topless +AC0- Notable)-romance-cruel characters-romance-French-netflix-cinematography-cruel characters-french-beautiful color-cruel characters-ending-excellent cinematography-fantastical imagery-French-Marion Cotillard-sad ending-France-Nudity (Topless +AC0- Notable)-friendship-romance-French-Marion Cotillard-Bibliothek-France-friendship-Marion Cotillard-escapist ending-French-Marion Cotillard-Nudity (Topless +AC0- Notable)-Yann Samuell-Marion Cotillard-Nudity (Topless +AC0- Notable)-body hair-merry+AC0-go+AC0-round
9014.0,War,less than 300 ratings-CLV-John Cromwell-Shirley Temple
9015.0,Romance,Guy Pearce-Lili Taylor
9016.0,Horror,Betamax
25746.0,Horror,based on a book-Bechdel Test:Fail-deformity/disability-Lon Chaney-murder-oppression-Patsy Ruth Miller-religion-social class-torture-woman carried onto tall building-Scary Movies To See on Halloween-less than 300 ratings-based on a book-Victor Hugo-adapted from:book-author:Victor Hugo-Bechdel Test:Fail-deformity/disability-murder-torture-woman carried onto tall building-DVD+AC0-R-DVD+AC0-Video-VHS-To See-Wallace Worsley
25748.0,Thriller,Victor Sj+//0Aw//9ALY-str+//0Aw//9ALY-m-BD+AC0-R
25755.0,Horror,Lon Chaney-lynch mob-Mary Philbin-mob justice-opera-public domain-sad-silent-Two+AC0-color Technicolor sequence-unrequited love-weird comedy moments-Lon Chaney-erlend's DVDs-Based on a book-Lon Chaney-Universal Horror-Lon Chaney-BD+AC0-R-CLV-DVD+AC0-RAM-DVD+AC0-Video-Two+AC0-color Technicolor sequence-VHS-public domain-based on a book-National Film Registry-AFI 100 (Thrills)-Edward Sedgwick-Ernst Laemmle-Lon Chaney-Rupert Julian
25759.0,War,montage-Grigori Aleksandrov-Sergei M. Eisenstein
25760.0,Romance,BD+AC0-R-DVD+AC0-RAM
25765.0,Horror,based on a book-Edgar Allan Poe-Edgar Allan Poe-Jean Epstein
25767.0,Romance,Conrad Veidt-inspired The Joker-Mary Philbin-Conrad Veidt-Mary Philbin-adapted from:book-author:Victor Hugo-Silent-j netflix-Paul Leni
25773.0,Crime,Edward G. Robinson-gangsters-BD+AC0-R-DVD+AC0-RAM-AFI 100 (Movie Quotes)-Edward G. Robinson-National Film Registry-National Film Registry-AFI 100 (Movie Quotes)-National Film Registry-AFI 100 (Movie Quotes)-Mervyn LeRoy
25785.0,Documentary,Luis Bu+//0Aw//9ALE-uel
25788.0,Crime,gangster-mafia-movie to see-remade-gangster-remade-Emerson must see-BD+AC0-R-Netflix Streaming-library vhs-National Film Registry-Howard Hawks-violent-gangsters-organized crime-shooting-violent-Not available from Netflix-Howard Hawks-Howard Hawks-Richard Rosson
25796.0,Horror,Boris Karloff-BD+AC0-R-DVD+AC0-RAM
25803.0,Horror,Dwight Frye-Fay Wray-mad scientist-BD+AC0-R-DVD+AC0-RAM-DVD+AC0-Video
25806.0,Romance,Sidney Franklin
25808.0,Romance,John M. Stahl
25818.0,Crime,1920s-betrayal-Heather Angel-Oscar (Best Actor)-Oscar (Best Directing)-Oscar (Best Screenplay)-cinematography-John Ford-too small-less than 300 ratings-John Ford
25820.0,Horror,Bela Lugosi-blackmail-Boris Karloff-Edgar Allan Poe-evil-insanity-lust-murder-plastic surgery-revenge-surgeon-torture-Universal-based on a poem-Edgar Allan Poe-CLV-based on a poem-Lew Landers
25831.0,Romance,based on play-BD+AC0-R-might like-William Wyler
25833.0,Romance,George Cukor-Greta Garbo-Henry Daniell-Lionel Barrymore-Robert Taylor-tuberculosis-Greta Garbo-Greta Garbo-Greta Garbo-Greta Garbo-BD+AC0-R-courtesan-George Cukor
25835.0,Crime,FEWER than 300 ratings-less than 300 ratings-hulu-BD+AC0-R-adapted from:play-less than 300 ratings-William Wyler
25846.0,War,Edmund Goulding
25856.0,Romance,Laurence Olivier-erlend's DVDs-William Wyler-based on a book-Laurence Olivier-Merle Oberon-hulu-adapted from:book-adapted from:book-Oscar (Best Cinematography)-BD+AC0-R-CLV-AFI +ACM-73-my shopping list-National Film Registry-Netflix Finland-book-Oscar (Best Cinematography)-AFI 100-Oscar (Best Cinematography)-William Wyler
25886.0,Romance,Playlist-amnesia-insane asylum-Friends Should See-Moving-Quite Romantic-adapted from:book-amnesia-author:James Hilton-death/fatality-memory-psychiatrist as character-made me cry-BD+AC0-R-netflix-Mervyn LeRoy
25901.0,War,Shakespeare-Shakespeare-adapted from:play-playwright:Shakespeare-Shakespeare-BD+AC0-R-Criterion-Laurence Olivier
25904.0,Thriller,FEWER than 300 ratings-Fritz Lang-espionage-Fritz Lang-Marjorie Reynolds-Ray Milland-the book was better-World War II-less than 300 ratings-BD+AC0-R-might like-Criterion-Fritz Lang
25906.0,Romance,less than 300 ratings-netflix-Vincent Sherman
25907.0,Romance,Tay Garnett
25912.0,Romance,BD+AC0-R-John Cromwell
25916.0,War,forceful-gritty-menacing-MILITARY LIFE-passionate-rousing-somber-tense-WAR AT SEA-FEWER than 300 ratings-World War II-less than 300 ratings-BD+AC0-R-reviewed-less than 300 ratings-John Ford-Robert Montgomery
25921.0,Thriller,Robert Siodmak
25922.0,Thriller,Irving Rapper
25924.0,Romance,100 Essential Female Performances-adapted from:book-adultery-author:Fannie Hurst-Bechdel Test:Fail-kuenstlerroman-melodrama-MUSICIAN'S LIFE-protagonist is musician-protagonist is stage performer-protagonist is violinist-BD+AC0-R-might like-Jean Negulesco
25927.0,Thriller,Dark-double life-Edward G. Robinson-Orson Welles-Suspense-noir thriller-noir thriller-Tumey's DVDs-movie to see-noir thriller-noir thriller-Orson Welles-noir thriller-noir thriller-Orson Welles-murder-nazis-neither CC nor ENG subtitles-noir thriller-noir thriller-noir thriller-BD+AC0-R-DVD+AC0-Video-holes40s-tcm-dated-noir thriller-noir thriller-noir thriller-Orson Welles
25941.0,Romance,100 Greatest Movies-BD+AC0-R-National Film Registry-1900s-Bechdel Test:Pass (barely)-FilmAffinity top pick-innocence-Joan Fontaine-Louis Jourdan-Milan-music teacher-National Film Registry-platonic love-railway station-runaway-seduction-Seen 2010-typhus-vienna-01/10-02/10-03/10-06/11-11/09-12/09-Max Oph+//0Aw//9ALw-ls
25963.0,Crime,BFI classic-BD+AC0-R-not available from Netflix-not perrot library-Sven's to see list-library vhs-street children-Luis Bu+//0Aw//9ALE-uel
25970.0,Crime,Richard Thorpe
25971.0,Romance,less than 300 ratings-easily confused with other movie(s) (title)-William Wyler
25980.0,Romance,BD+AC0-R-DVD+AC0-R-DVD+AC0-RAM-Criterion-Teinosuke Kinugasa
25993.0,Romance,Criterion-Douglas Sirk-Jane Wyman-melodrama-Rock Hudson-less than 300 ratings-BD+AC0-R-reviewed-dated-Douglas Sirk-melodramatic-11/09-12/09-Criterion-Douglas Sirk
26007.0,War,draft-survival-World War II-based on a book-black and white-draft-finland-finnish-survival-World War II-finnish-World War II-Not available from Netflix-based on a book-rare-based on a book-based on a book-black and white-finnish-World War II-finland-finnish-based on a book-black and white-finland-finnish-survival-based on a book-black and white-old-World War II-black and white-funny-old-slightly retarded-less than 300 ratings-based on a book-finnish-dialogue-seen more than once-World War II-based on a book-library-leadership-finnish-Edvin Laine
